# Logfile created on 2024-01-04 13:45:06 +0000 by logger.rb/66358
[2024-01-04T13:45:07+00:00] INFO: Started Chef Infra Zero at chefzero://localhost:1 with repository at /opt/gitlab/embedded
  One version per cookbook

[2024-01-04T13:45:08+00:00] INFO: *** Chef Infra Client 15.12.22 ***
[2024-01-04T13:46:34+00:00] INFO: template[/opt/gitlab/sv/puma/run] sending run action to ruby_block[restart_service] (delayed)
[2024-01-04T13:46:34+00:00] INFO: template[/opt/gitlab/sv/puma/log/config] sending create action to ruby_block[reload_log_service] (delayed)
[2024-01-04T13:46:34+00:00] INFO: template[/opt/gitlab/sv/puma/log/run] sending run action to ruby_block[restart_log_service] (delayed)
[2024-01-04T13:46:34+00:00] INFO: runit_service[puma] sending stop action to unicorn_service[unicorn] (before)
[2024-01-04T13:46:35+00:00] INFO: directory[/opt/gitlab/sv/puma] created directory /opt/gitlab/sv/puma
[2024-01-04T13:46:35+00:00] INFO: directory[/opt/gitlab/sv/puma] owner changed to 0
[2024-01-04T13:46:35+00:00] INFO: directory[/opt/gitlab/sv/puma] group changed to 0
[2024-01-04T13:46:35+00:00] INFO: directory[/opt/gitlab/sv/puma] mode changed to 755
[2024-01-04T13:46:35+00:00] INFO: template[/opt/gitlab/sv/puma/run] created file /opt/gitlab/sv/puma/run
[2024-01-04T13:46:35+00:00] INFO: template[/opt/gitlab/sv/puma/run] updated file contents /opt/gitlab/sv/puma/run
[2024-01-04T13:46:35+00:00] INFO: template[/opt/gitlab/sv/puma/run] owner changed to 0
[2024-01-04T13:46:35+00:00] INFO: template[/opt/gitlab/sv/puma/run] group changed to 0
[2024-01-04T13:46:35+00:00] INFO: template[/opt/gitlab/sv/puma/run] mode changed to 755
[2024-01-04T13:46:35+00:00] INFO: directory[/opt/gitlab/sv/puma/log] created directory /opt/gitlab/sv/puma/log
[2024-01-04T13:46:35+00:00] INFO: directory[/opt/gitlab/sv/puma/log] owner changed to 0
[2024-01-04T13:46:35+00:00] INFO: directory[/opt/gitlab/sv/puma/log] group changed to 0
[2024-01-04T13:46:35+00:00] INFO: directory[/opt/gitlab/sv/puma/log] mode changed to 755
[2024-01-04T13:46:35+00:00] INFO: directory[/opt/gitlab/sv/puma/log/main] created directory /opt/gitlab/sv/puma/log/main
[2024-01-04T13:46:35+00:00] INFO: directory[/opt/gitlab/sv/puma/log/main] owner changed to 0
[2024-01-04T13:46:35+00:00] INFO: directory[/opt/gitlab/sv/puma/log/main] group changed to 0
[2024-01-04T13:46:35+00:00] INFO: directory[/opt/gitlab/sv/puma/log/main] mode changed to 755
[2024-01-04T13:46:35+00:00] INFO: template[/opt/gitlab/sv/puma/log/config] created file /opt/gitlab/sv/puma/log/config
[2024-01-04T13:46:35+00:00] INFO: template[/opt/gitlab/sv/puma/log/config] updated file contents /opt/gitlab/sv/puma/log/config
[2024-01-04T13:46:35+00:00] INFO: template[/opt/gitlab/sv/puma/log/config] owner changed to 0
[2024-01-04T13:46:35+00:00] INFO: template[/opt/gitlab/sv/puma/log/config] group changed to 0
[2024-01-04T13:46:35+00:00] INFO: template[/opt/gitlab/sv/puma/log/config] mode changed to 644
[2024-01-04T13:46:35+00:00] INFO: template[/opt/gitlab/sv/puma/log/config] sending create action to ruby_block[verify_chown_persisted_on_puma] (immediate)
[2024-01-04T13:46:35+00:00] INFO: ruby_block[verify_chown_persisted_on_puma] called
[2024-01-04T13:46:35+00:00] INFO: link[/var/log/gitlab/puma/config] created
[2024-01-04T13:46:35+00:00] INFO: template[/opt/gitlab/sv/puma/log/run] created file /opt/gitlab/sv/puma/log/run
[2024-01-04T13:46:35+00:00] INFO: template[/opt/gitlab/sv/puma/log/run] updated file contents /opt/gitlab/sv/puma/log/run
[2024-01-04T13:46:35+00:00] INFO: template[/opt/gitlab/sv/puma/log/run] owner changed to 0
[2024-01-04T13:46:35+00:00] INFO: template[/opt/gitlab/sv/puma/log/run] group changed to 0
[2024-01-04T13:46:35+00:00] INFO: template[/opt/gitlab/sv/puma/log/run] mode changed to 755
[2024-01-04T13:46:35+00:00] INFO: directory[/opt/gitlab/sv/puma/env] created directory /opt/gitlab/sv/puma/env
[2024-01-04T13:46:35+00:00] INFO: directory[/opt/gitlab/sv/puma/env] owner changed to 0
[2024-01-04T13:46:35+00:00] INFO: directory[/opt/gitlab/sv/puma/env] group changed to 0
[2024-01-04T13:46:35+00:00] INFO: directory[/opt/gitlab/sv/puma/env] mode changed to 755
[2024-01-04T13:46:35+00:00] INFO: directory[/opt/gitlab/sv/puma/control] created directory /opt/gitlab/sv/puma/control
[2024-01-04T13:46:35+00:00] INFO: directory[/opt/gitlab/sv/puma/control] owner changed to 0
[2024-01-04T13:46:35+00:00] INFO: directory[/opt/gitlab/sv/puma/control] group changed to 0
[2024-01-04T13:46:35+00:00] INFO: directory[/opt/gitlab/sv/puma/control] mode changed to 755
[2024-01-04T13:46:35+00:00] INFO: template[/opt/gitlab/sv/puma/control/t] created file /opt/gitlab/sv/puma/control/t
[2024-01-04T13:46:35+00:00] INFO: template[/opt/gitlab/sv/puma/control/t] updated file contents /opt/gitlab/sv/puma/control/t
[2024-01-04T13:46:35+00:00] INFO: template[/opt/gitlab/sv/puma/control/t] owner changed to 0
[2024-01-04T13:46:35+00:00] INFO: template[/opt/gitlab/sv/puma/control/t] group changed to 0
[2024-01-04T13:46:35+00:00] INFO: template[/opt/gitlab/sv/puma/control/t] mode changed to 755
[2024-01-04T13:46:35+00:00] INFO: template[/opt/gitlab/sv/puma/control/h] created file /opt/gitlab/sv/puma/control/h
[2024-01-04T13:46:35+00:00] INFO: template[/opt/gitlab/sv/puma/control/h] updated file contents /opt/gitlab/sv/puma/control/h
[2024-01-04T13:46:35+00:00] INFO: template[/opt/gitlab/sv/puma/control/h] owner changed to 0
[2024-01-04T13:46:35+00:00] INFO: template[/opt/gitlab/sv/puma/control/h] group changed to 0
[2024-01-04T13:46:35+00:00] INFO: template[/opt/gitlab/sv/puma/control/h] mode changed to 755
[2024-01-04T13:46:35+00:00] INFO: link[/opt/gitlab/init/puma] created
[2024-01-04T13:46:35+00:00] INFO: template[/opt/gitlab/sv/puma/run] sending run action to ruby_block[restart_service] (delayed)
[2024-01-04T13:46:35+00:00] INFO: template[/opt/gitlab/sv/puma/log/config] sending create action to ruby_block[reload_log_service] (delayed)
[2024-01-04T13:46:35+00:00] INFO: link[/opt/gitlab/service/puma] created
[2024-01-04T13:46:38+00:00] INFO: ruby_block[wait for puma service socket] called
[2024-01-04T13:46:38+00:00] INFO: ruby_block[reload_log_service] called
[2024-01-04T13:46:38+00:00] INFO: template[/opt/gitlab/sv/puma/log/run] sending run action to ruby_block[restart_log_service] (delayed)
[2024-01-04T13:46:39+00:00] INFO: ruby_block[restart_log_service] called
[2024-01-04T13:46:40+00:00] INFO: execute[/opt/gitlab/bin/gitlab-ctl start puma] ran successfully
[2024-01-04T13:46:41+00:00] INFO: directory[/var/log/gitlab/sidekiq] created directory /var/log/gitlab/sidekiq
[2024-01-04T13:46:41+00:00] INFO: directory[/var/log/gitlab/sidekiq] owner changed to 998
[2024-01-04T13:46:41+00:00] INFO: directory[/var/log/gitlab/sidekiq] mode changed to 700
[2024-01-04T13:46:41+00:00] INFO: directory[/opt/gitlab/sv/sidekiq] created directory /opt/gitlab/sv/sidekiq
[2024-01-04T13:46:41+00:00] INFO: directory[/opt/gitlab/sv/sidekiq] owner changed to 0
[2024-01-04T13:46:41+00:00] INFO: directory[/opt/gitlab/sv/sidekiq] group changed to 0
[2024-01-04T13:46:41+00:00] INFO: directory[/opt/gitlab/sv/sidekiq] mode changed to 755
[2024-01-04T13:46:41+00:00] INFO: template[/opt/gitlab/sv/sidekiq/run] created file /opt/gitlab/sv/sidekiq/run
[2024-01-04T13:46:41+00:00] INFO: template[/opt/gitlab/sv/sidekiq/run] updated file contents /opt/gitlab/sv/sidekiq/run
[2024-01-04T13:46:41+00:00] INFO: template[/opt/gitlab/sv/sidekiq/run] owner changed to 0
[2024-01-04T13:46:41+00:00] INFO: template[/opt/gitlab/sv/sidekiq/run] group changed to 0
[2024-01-04T13:46:41+00:00] INFO: template[/opt/gitlab/sv/sidekiq/run] mode changed to 755
[2024-01-04T13:46:41+00:00] INFO: directory[/opt/gitlab/sv/sidekiq/log] created directory /opt/gitlab/sv/sidekiq/log
[2024-01-04T13:46:41+00:00] INFO: directory[/opt/gitlab/sv/sidekiq/log] owner changed to 0
[2024-01-04T13:46:41+00:00] INFO: directory[/opt/gitlab/sv/sidekiq/log] group changed to 0
[2024-01-04T13:46:41+00:00] INFO: directory[/opt/gitlab/sv/sidekiq/log] mode changed to 755
[2024-01-04T13:46:41+00:00] INFO: directory[/opt/gitlab/sv/sidekiq/log/main] created directory /opt/gitlab/sv/sidekiq/log/main
[2024-01-04T13:46:41+00:00] INFO: directory[/opt/gitlab/sv/sidekiq/log/main] owner changed to 0
[2024-01-04T13:46:41+00:00] INFO: directory[/opt/gitlab/sv/sidekiq/log/main] group changed to 0
[2024-01-04T13:46:41+00:00] INFO: directory[/opt/gitlab/sv/sidekiq/log/main] mode changed to 755
[2024-01-04T13:46:41+00:00] INFO: template[/opt/gitlab/sv/sidekiq/log/config] created file /opt/gitlab/sv/sidekiq/log/config
[2024-01-04T13:46:41+00:00] INFO: template[/opt/gitlab/sv/sidekiq/log/config] updated file contents /opt/gitlab/sv/sidekiq/log/config
[2024-01-04T13:46:41+00:00] INFO: template[/opt/gitlab/sv/sidekiq/log/config] owner changed to 0
[2024-01-04T13:46:41+00:00] INFO: template[/opt/gitlab/sv/sidekiq/log/config] group changed to 0
[2024-01-04T13:46:41+00:00] INFO: template[/opt/gitlab/sv/sidekiq/log/config] mode changed to 644
[2024-01-04T13:46:41+00:00] INFO: template[/opt/gitlab/sv/sidekiq/log/config] sending create action to ruby_block[verify_chown_persisted_on_sidekiq] (immediate)
[2024-01-04T13:46:41+00:00] INFO: ruby_block[verify_chown_persisted_on_sidekiq] called
[2024-01-04T13:46:41+00:00] INFO: link[/var/log/gitlab/sidekiq/config] created
[2024-01-04T13:46:41+00:00] INFO: template[/opt/gitlab/sv/sidekiq/log/run] created file /opt/gitlab/sv/sidekiq/log/run
[2024-01-04T13:46:41+00:00] INFO: template[/opt/gitlab/sv/sidekiq/log/run] updated file contents /opt/gitlab/sv/sidekiq/log/run
[2024-01-04T13:46:41+00:00] INFO: template[/opt/gitlab/sv/sidekiq/log/run] owner changed to 0
[2024-01-04T13:46:41+00:00] INFO: template[/opt/gitlab/sv/sidekiq/log/run] group changed to 0
[2024-01-04T13:46:41+00:00] INFO: template[/opt/gitlab/sv/sidekiq/log/run] mode changed to 755
[2024-01-04T13:46:41+00:00] INFO: directory[/opt/gitlab/sv/sidekiq/env] created directory /opt/gitlab/sv/sidekiq/env
[2024-01-04T13:46:41+00:00] INFO: directory[/opt/gitlab/sv/sidekiq/env] owner changed to 0
[2024-01-04T13:46:41+00:00] INFO: directory[/opt/gitlab/sv/sidekiq/env] group changed to 0
[2024-01-04T13:46:41+00:00] INFO: directory[/opt/gitlab/sv/sidekiq/env] mode changed to 755
[2024-01-04T13:46:41+00:00] INFO: directory[/opt/gitlab/sv/sidekiq/control] created directory /opt/gitlab/sv/sidekiq/control
[2024-01-04T13:46:41+00:00] INFO: directory[/opt/gitlab/sv/sidekiq/control] owner changed to 0
[2024-01-04T13:46:41+00:00] INFO: directory[/opt/gitlab/sv/sidekiq/control] group changed to 0
[2024-01-04T13:46:41+00:00] INFO: directory[/opt/gitlab/sv/sidekiq/control] mode changed to 755
[2024-01-04T13:46:41+00:00] INFO: link[/opt/gitlab/init/sidekiq] created
[2024-01-04T13:46:41+00:00] INFO: template[/opt/gitlab/sv/sidekiq/run] sending run action to ruby_block[restart_service] (delayed)
[2024-01-04T13:46:41+00:00] INFO: template[/opt/gitlab/sv/sidekiq/log/config] sending create action to ruby_block[reload_log_service] (delayed)
[2024-01-04T13:46:41+00:00] INFO: link[/opt/gitlab/service/sidekiq] created
[2024-01-04T13:46:44+00:00] INFO: ruby_block[wait for sidekiq service socket] called
[2024-01-04T13:46:44+00:00] INFO: ruby_block[reload_log_service] called
[2024-01-04T13:46:44+00:00] INFO: template[/opt/gitlab/sv/sidekiq/log/run] sending run action to ruby_block[restart_log_service] (delayed)
[2024-01-04T13:46:45+00:00] INFO: ruby_block[restart_log_service] called
[2024-01-04T13:46:46+00:00] INFO: execute[/opt/gitlab/bin/gitlab-ctl start sidekiq] ran successfully
[2024-01-04T13:46:46+00:00] INFO: directory[/var/opt/gitlab/gitlab-workhorse] created directory /var/opt/gitlab/gitlab-workhorse
[2024-01-04T13:46:46+00:00] INFO: directory[/var/opt/gitlab/gitlab-workhorse] owner changed to 998
[2024-01-04T13:46:46+00:00] INFO: directory[/var/opt/gitlab/gitlab-workhorse] group changed to 999
[2024-01-04T13:46:46+00:00] INFO: directory[/var/opt/gitlab/gitlab-workhorse] mode changed to 750
[2024-01-04T13:46:47+00:00] INFO: directory[/var/log/gitlab/gitlab-workhorse] created directory /var/log/gitlab/gitlab-workhorse
[2024-01-04T13:46:47+00:00] INFO: directory[/var/log/gitlab/gitlab-workhorse] owner changed to 998
[2024-01-04T13:46:47+00:00] INFO: directory[/var/log/gitlab/gitlab-workhorse] mode changed to 700
[2024-01-04T13:46:47+00:00] INFO: directory[/opt/gitlab/etc/gitlab-workhorse] created directory /opt/gitlab/etc/gitlab-workhorse
[2024-01-04T13:46:47+00:00] INFO: directory[/opt/gitlab/etc/gitlab-workhorse] owner changed to 998
[2024-01-04T13:46:47+00:00] INFO: directory[/opt/gitlab/etc/gitlab-workhorse] mode changed to 700
[2024-01-04T13:46:47+00:00] INFO: directory[/opt/gitlab/etc/gitlab-workhorse/env] created directory /opt/gitlab/etc/gitlab-workhorse/env
[2024-01-04T13:46:47+00:00] INFO: file[/opt/gitlab/etc/gitlab-workhorse/env/PATH] created file /opt/gitlab/etc/gitlab-workhorse/env/PATH
[2024-01-04T13:46:47+00:00] INFO: file[/opt/gitlab/etc/gitlab-workhorse/env/PATH] updated file contents /opt/gitlab/etc/gitlab-workhorse/env/PATH
[2024-01-04T13:46:47+00:00] INFO: file[/opt/gitlab/etc/gitlab-workhorse/env/HOME] created file /opt/gitlab/etc/gitlab-workhorse/env/HOME
[2024-01-04T13:46:47+00:00] INFO: file[/opt/gitlab/etc/gitlab-workhorse/env/HOME] updated file contents /opt/gitlab/etc/gitlab-workhorse/env/HOME
[2024-01-04T13:46:47+00:00] INFO: file[/opt/gitlab/etc/gitlab-workhorse/env/SSL_CERT_DIR] created file /opt/gitlab/etc/gitlab-workhorse/env/SSL_CERT_DIR
[2024-01-04T13:46:47+00:00] INFO: file[/opt/gitlab/etc/gitlab-workhorse/env/SSL_CERT_DIR] updated file contents /opt/gitlab/etc/gitlab-workhorse/env/SSL_CERT_DIR
[2024-01-04T13:46:47+00:00] INFO: directory[/opt/gitlab/sv/gitlab-workhorse] created directory /opt/gitlab/sv/gitlab-workhorse
[2024-01-04T13:46:47+00:00] INFO: directory[/opt/gitlab/sv/gitlab-workhorse] owner changed to 0
[2024-01-04T13:46:47+00:00] INFO: directory[/opt/gitlab/sv/gitlab-workhorse] group changed to 0
[2024-01-04T13:46:47+00:00] INFO: directory[/opt/gitlab/sv/gitlab-workhorse] mode changed to 755
[2024-01-04T13:46:47+00:00] INFO: template[/opt/gitlab/sv/gitlab-workhorse/run] created file /opt/gitlab/sv/gitlab-workhorse/run
[2024-01-04T13:46:47+00:00] INFO: template[/opt/gitlab/sv/gitlab-workhorse/run] updated file contents /opt/gitlab/sv/gitlab-workhorse/run
[2024-01-04T13:46:47+00:00] INFO: template[/opt/gitlab/sv/gitlab-workhorse/run] owner changed to 0
[2024-01-04T13:46:47+00:00] INFO: template[/opt/gitlab/sv/gitlab-workhorse/run] group changed to 0
[2024-01-04T13:46:47+00:00] INFO: template[/opt/gitlab/sv/gitlab-workhorse/run] mode changed to 755
[2024-01-04T13:46:47+00:00] INFO: directory[/opt/gitlab/sv/gitlab-workhorse/log] created directory /opt/gitlab/sv/gitlab-workhorse/log
[2024-01-04T13:46:47+00:00] INFO: directory[/opt/gitlab/sv/gitlab-workhorse/log] owner changed to 0
[2024-01-04T13:46:47+00:00] INFO: directory[/opt/gitlab/sv/gitlab-workhorse/log] group changed to 0
[2024-01-04T13:46:47+00:00] INFO: directory[/opt/gitlab/sv/gitlab-workhorse/log] mode changed to 755
[2024-01-04T13:46:47+00:00] INFO: directory[/opt/gitlab/sv/gitlab-workhorse/log/main] created directory /opt/gitlab/sv/gitlab-workhorse/log/main
[2024-01-04T13:46:47+00:00] INFO: directory[/opt/gitlab/sv/gitlab-workhorse/log/main] owner changed to 0
[2024-01-04T13:46:47+00:00] INFO: directory[/opt/gitlab/sv/gitlab-workhorse/log/main] group changed to 0
[2024-01-04T13:46:47+00:00] INFO: directory[/opt/gitlab/sv/gitlab-workhorse/log/main] mode changed to 755
[2024-01-04T13:46:47+00:00] INFO: template[/opt/gitlab/sv/gitlab-workhorse/log/config] created file /opt/gitlab/sv/gitlab-workhorse/log/config
[2024-01-04T13:46:47+00:00] INFO: template[/opt/gitlab/sv/gitlab-workhorse/log/config] updated file contents /opt/gitlab/sv/gitlab-workhorse/log/config
[2024-01-04T13:46:47+00:00] INFO: template[/opt/gitlab/sv/gitlab-workhorse/log/config] owner changed to 0
[2024-01-04T13:46:47+00:00] INFO: template[/opt/gitlab/sv/gitlab-workhorse/log/config] group changed to 0
[2024-01-04T13:46:47+00:00] INFO: template[/opt/gitlab/sv/gitlab-workhorse/log/config] mode changed to 644
[2024-01-04T13:46:47+00:00] INFO: template[/opt/gitlab/sv/gitlab-workhorse/log/config] sending create action to ruby_block[verify_chown_persisted_on_gitlab-workhorse] (immediate)
[2024-01-04T13:46:47+00:00] INFO: ruby_block[verify_chown_persisted_on_gitlab-workhorse] called
[2024-01-04T13:46:47+00:00] INFO: link[/var/log/gitlab/gitlab-workhorse/config] created
[2024-01-04T13:46:47+00:00] INFO: template[/opt/gitlab/sv/gitlab-workhorse/log/run] created file /opt/gitlab/sv/gitlab-workhorse/log/run
[2024-01-04T13:46:47+00:00] INFO: template[/opt/gitlab/sv/gitlab-workhorse/log/run] updated file contents /opt/gitlab/sv/gitlab-workhorse/log/run
[2024-01-04T13:46:47+00:00] INFO: template[/opt/gitlab/sv/gitlab-workhorse/log/run] owner changed to 0
[2024-01-04T13:46:47+00:00] INFO: template[/opt/gitlab/sv/gitlab-workhorse/log/run] group changed to 0
[2024-01-04T13:46:47+00:00] INFO: template[/opt/gitlab/sv/gitlab-workhorse/log/run] mode changed to 755
[2024-01-04T13:46:47+00:00] INFO: directory[/opt/gitlab/sv/gitlab-workhorse/env] created directory /opt/gitlab/sv/gitlab-workhorse/env
[2024-01-04T13:46:47+00:00] INFO: directory[/opt/gitlab/sv/gitlab-workhorse/env] owner changed to 0
[2024-01-04T13:46:47+00:00] INFO: directory[/opt/gitlab/sv/gitlab-workhorse/env] group changed to 0
[2024-01-04T13:46:47+00:00] INFO: directory[/opt/gitlab/sv/gitlab-workhorse/env] mode changed to 755
[2024-01-04T13:46:47+00:00] INFO: directory[/opt/gitlab/sv/gitlab-workhorse/control] created directory /opt/gitlab/sv/gitlab-workhorse/control
[2024-01-04T13:46:47+00:00] INFO: directory[/opt/gitlab/sv/gitlab-workhorse/control] owner changed to 0
[2024-01-04T13:46:47+00:00] INFO: directory[/opt/gitlab/sv/gitlab-workhorse/control] group changed to 0
[2024-01-04T13:46:47+00:00] INFO: directory[/opt/gitlab/sv/gitlab-workhorse/control] mode changed to 755
[2024-01-04T13:46:47+00:00] INFO: link[/opt/gitlab/init/gitlab-workhorse] created
[2024-01-04T13:46:47+00:00] INFO: template[/opt/gitlab/sv/gitlab-workhorse/run] sending run action to ruby_block[restart_service] (delayed)
[2024-01-04T13:46:47+00:00] INFO: template[/opt/gitlab/sv/gitlab-workhorse/log/config] sending create action to ruby_block[reload_log_service] (delayed)
[2024-01-04T13:46:47+00:00] INFO: link[/opt/gitlab/service/gitlab-workhorse] created
[2024-01-04T13:46:50+00:00] INFO: ruby_block[wait for gitlab-workhorse service socket] called
[2024-01-04T13:46:50+00:00] INFO: ruby_block[reload_log_service] called
[2024-01-04T13:46:50+00:00] INFO: template[/opt/gitlab/sv/gitlab-workhorse/log/run] sending run action to ruby_block[restart_log_service] (delayed)
[2024-01-04T13:46:51+00:00] INFO: ruby_block[restart_log_service] called
[2024-01-04T13:46:52+00:00] INFO: file[/var/opt/gitlab/gitlab-workhorse/VERSION] created file /var/opt/gitlab/gitlab-workhorse/VERSION
[2024-01-04T13:46:52+00:00] INFO: file[/var/opt/gitlab/gitlab-workhorse/VERSION] updated file contents /var/opt/gitlab/gitlab-workhorse/VERSION
[2024-01-04T13:46:52+00:00] INFO: version_file[Create version file for Workhorse] not queuing delayed action restart on runit_service[gitlab-workhorse] (delayed), as it's already been queued
[2024-01-04T13:46:52+00:00] INFO: template[/var/opt/gitlab/gitlab-workhorse/config.toml] created file /var/opt/gitlab/gitlab-workhorse/config.toml
[2024-01-04T13:46:52+00:00] INFO: template[/var/opt/gitlab/gitlab-workhorse/config.toml] updated file contents /var/opt/gitlab/gitlab-workhorse/config.toml
[2024-01-04T13:46:52+00:00] INFO: template[/var/opt/gitlab/gitlab-workhorse/config.toml] owner changed to 0
[2024-01-04T13:46:52+00:00] INFO: template[/var/opt/gitlab/gitlab-workhorse/config.toml] group changed to 998
[2024-01-04T13:46:52+00:00] INFO: template[/var/opt/gitlab/gitlab-workhorse/config.toml] mode changed to 640
[2024-01-04T13:46:52+00:00] INFO: template[/var/opt/gitlab/gitlab-workhorse/config.toml] not queuing delayed action restart on runit_service[gitlab-workhorse] (delayed), as it's already been queued
[2024-01-04T13:46:52+00:00] INFO: directory[/var/opt/gitlab/nginx] created directory /var/opt/gitlab/nginx
[2024-01-04T13:46:52+00:00] INFO: directory[/var/opt/gitlab/nginx] owner changed to 0
[2024-01-04T13:46:52+00:00] INFO: directory[/var/opt/gitlab/nginx] group changed to 999
[2024-01-04T13:46:52+00:00] INFO: directory[/var/opt/gitlab/nginx] mode changed to 750
[2024-01-04T13:46:52+00:00] INFO: directory[/var/opt/gitlab/nginx/conf] created directory /var/opt/gitlab/nginx/conf
[2024-01-04T13:46:52+00:00] INFO: directory[/var/opt/gitlab/nginx/conf] owner changed to 0
[2024-01-04T13:46:52+00:00] INFO: directory[/var/opt/gitlab/nginx/conf] group changed to 999
[2024-01-04T13:46:52+00:00] INFO: directory[/var/opt/gitlab/nginx/conf] mode changed to 750
[2024-01-04T13:46:52+00:00] INFO: directory[/var/log/gitlab/nginx] created directory /var/log/gitlab/nginx
[2024-01-04T13:46:52+00:00] INFO: directory[/var/log/gitlab/nginx] owner changed to 0
[2024-01-04T13:46:52+00:00] INFO: directory[/var/log/gitlab/nginx] group changed to 999
[2024-01-04T13:46:52+00:00] INFO: directory[/var/log/gitlab/nginx] mode changed to 750
[2024-01-04T13:46:52+00:00] INFO: link[/var/opt/gitlab/nginx/logs] created
[2024-01-04T13:46:52+00:00] INFO: template[/var/opt/gitlab/nginx/conf/gitlab-http.conf] created file /var/opt/gitlab/nginx/conf/gitlab-http.conf
[2024-01-04T13:46:52+00:00] INFO: template[/var/opt/gitlab/nginx/conf/gitlab-http.conf] updated file contents /var/opt/gitlab/nginx/conf/gitlab-http.conf
[2024-01-04T13:46:52+00:00] INFO: template[/var/opt/gitlab/nginx/conf/gitlab-http.conf] owner changed to 0
[2024-01-04T13:46:52+00:00] INFO: template[/var/opt/gitlab/nginx/conf/gitlab-http.conf] group changed to 0
[2024-01-04T13:46:52+00:00] INFO: template[/var/opt/gitlab/nginx/conf/gitlab-http.conf] mode changed to 644
[2024-01-04T13:46:52+00:00] INFO: template[/var/opt/gitlab/nginx/conf/gitlab-health.conf] created file /var/opt/gitlab/nginx/conf/gitlab-health.conf
[2024-01-04T13:46:52+00:00] INFO: template[/var/opt/gitlab/nginx/conf/gitlab-health.conf] updated file contents /var/opt/gitlab/nginx/conf/gitlab-health.conf
[2024-01-04T13:46:52+00:00] INFO: template[/var/opt/gitlab/nginx/conf/gitlab-health.conf] owner changed to 0
[2024-01-04T13:46:52+00:00] INFO: template[/var/opt/gitlab/nginx/conf/gitlab-health.conf] group changed to 0
[2024-01-04T13:46:52+00:00] INFO: template[/var/opt/gitlab/nginx/conf/gitlab-health.conf] mode changed to 644
[2024-01-04T13:46:52+00:00] INFO: template[/var/opt/gitlab/nginx/conf/nginx-status.conf] created file /var/opt/gitlab/nginx/conf/nginx-status.conf
[2024-01-04T13:46:52+00:00] INFO: template[/var/opt/gitlab/nginx/conf/nginx-status.conf] updated file contents /var/opt/gitlab/nginx/conf/nginx-status.conf
[2024-01-04T13:46:52+00:00] INFO: template[/var/opt/gitlab/nginx/conf/nginx-status.conf] owner changed to 0
[2024-01-04T13:46:52+00:00] INFO: template[/var/opt/gitlab/nginx/conf/nginx-status.conf] group changed to 0
[2024-01-04T13:46:52+00:00] INFO: template[/var/opt/gitlab/nginx/conf/nginx-status.conf] mode changed to 644
[2024-01-04T13:46:52+00:00] INFO: template[/var/opt/gitlab/nginx/conf/nginx.conf] created file /var/opt/gitlab/nginx/conf/nginx.conf
[2024-01-04T13:46:52+00:00] INFO: template[/var/opt/gitlab/nginx/conf/nginx.conf] updated file contents /var/opt/gitlab/nginx/conf/nginx.conf
[2024-01-04T13:46:52+00:00] INFO: template[/var/opt/gitlab/nginx/conf/nginx.conf] owner changed to 0
[2024-01-04T13:46:52+00:00] INFO: template[/var/opt/gitlab/nginx/conf/nginx.conf] group changed to 0
[2024-01-04T13:46:52+00:00] INFO: template[/var/opt/gitlab/nginx/conf/nginx.conf] mode changed to 644
[2024-01-04T13:46:52+00:00] INFO: directory[/opt/gitlab/sv/nginx] created directory /opt/gitlab/sv/nginx
[2024-01-04T13:46:52+00:00] INFO: directory[/opt/gitlab/sv/nginx] owner changed to 0
[2024-01-04T13:46:53+00:00] INFO: directory[/opt/gitlab/sv/nginx] group changed to 0
[2024-01-04T13:46:53+00:00] INFO: directory[/opt/gitlab/sv/nginx] mode changed to 755
[2024-01-04T13:46:53+00:00] INFO: template[/opt/gitlab/sv/nginx/run] created file /opt/gitlab/sv/nginx/run
[2024-01-04T13:46:53+00:00] INFO: template[/opt/gitlab/sv/nginx/run] updated file contents /opt/gitlab/sv/nginx/run
[2024-01-04T13:46:53+00:00] INFO: template[/opt/gitlab/sv/nginx/run] owner changed to 0
[2024-01-04T13:46:53+00:00] INFO: template[/opt/gitlab/sv/nginx/run] group changed to 0
[2024-01-04T13:46:53+00:00] INFO: template[/opt/gitlab/sv/nginx/run] mode changed to 755
[2024-01-04T13:46:53+00:00] INFO: directory[/opt/gitlab/sv/nginx/log] created directory /opt/gitlab/sv/nginx/log
[2024-01-04T13:46:53+00:00] INFO: directory[/opt/gitlab/sv/nginx/log] owner changed to 0
[2024-01-04T13:46:53+00:00] INFO: directory[/opt/gitlab/sv/nginx/log] group changed to 0
[2024-01-04T13:46:53+00:00] INFO: directory[/opt/gitlab/sv/nginx/log] mode changed to 755
[2024-01-04T13:46:53+00:00] INFO: directory[/opt/gitlab/sv/nginx/log/main] created directory /opt/gitlab/sv/nginx/log/main
[2024-01-04T13:46:53+00:00] INFO: directory[/opt/gitlab/sv/nginx/log/main] owner changed to 0
[2024-01-04T13:46:53+00:00] INFO: directory[/opt/gitlab/sv/nginx/log/main] group changed to 0
[2024-01-04T13:46:53+00:00] INFO: directory[/opt/gitlab/sv/nginx/log/main] mode changed to 755
[2024-01-04T13:46:53+00:00] INFO: template[/opt/gitlab/sv/nginx/log/config] created file /opt/gitlab/sv/nginx/log/config
